2025-01-20 20:30:20 - INFO - ✅ Дані для RUNE успішно збережено в базу.
2025-01-20 20:30:20 - INFO - ✅ Дані для ETH успішно збережено в базу.
2025-01-20 20:30:20 - INFO - ✅ Дані для HIGH успішно збережено в базу.
2025-01-20 20:30:21 - INFO - ✅ Дані для COTI успішно збережено в базу.
2025-01-20 20:30:21 - INFO - ✅ Дані для IOST успішно збережено в базу.
2025-01-20 20:30:21 - INFO - ✅ Дані для QTUM успішно збережено в базу.
2025-01-20 20:30:21 - INFO - ✅ Дані для ASTR успішно збережено в базу.
2025-01-20 20:30:21 - INFO - ✅ Дані для MAV успішно збережено в базу.
2025-01-20 20:30:21 - INFO - ✅ Дані для ACE успішно збережено в базу.
2025-01-20 20:30:21 - INFO - ✅ Дані для BAKE успішно збережено в базу.
2025-01-20 20:30:22 - INFO - ✅ Дані для AVA успішно збережено в базу.
2025-01-20 20:30:22 - INFO - ✅ Дані для FET успішно збережено в базу.
2025-01-20 20:30:22 - INFO - ✅ Дані для XVS успішно збережено в базу.
2025-01-20 20:30:22 - INFO - ✅ Дані для GLM успішно збережено в базу.
2025-01-20 20:30:22 - INFO - ✅ Дані для FTM успішно збережено в базу.
2025-01-20 20:30:22 - INFO - ✅ Дані для SXP успішно збережено в базу.
2025-01-20 20:30:22 - INFO - ✅ Дані для WIF успішно збережено в базу.
2025-01-20 20:30:23 - INFO - ✅ Дані для VET успішно збережено в базу.
2025-01-20 20:30:23 - INFO - ✅ Дані для TWT успішно збережено в базу.
2025-01-20 20:30:23 - INFO - ✅ Дані для LINA успішно збережено в базу.
2025-01-20 20:30:23 - INFO - ✅ Дані для GMX успішно збережено в базу.
2025-01-20 20:30:23 - INFO - ✅ Дані для IOTX успішно збережено в базу.
2025-01-20 20:30:23 - INFO - ✅ Дані для WLD успішно збережено в базу.
2025-01-20 20:30:23 - INFO - ✅ Дані для CVX успішно збережено в базу.
2025-01-20 20:30:24 - INFO - ✅ Дані для STX успішно збережено в базу.
2025-01-20 20:30:24 - INFO - ✅ Дані для POLYX успішно збережено в базу.
2025-01-20 20:30:24 - INFO - ✅ Дані для ONG успішно збережено в базу.
2025-01-20 20:30:25 - INFO - ✅ Дані для PERP успішно збережено в базу.
2025-01-20 20:30:25 - INFO - ✅ Дані для OXT успішно збережено в базу.
2025-01-20 20:30:25 - INFO - ✅ Дані для DOGE успішно збережено в базу.
2025-01-20 20:30:25 - INFO - ✅ Дані для BAL успішно збережено в базу.
2025-01-20 20:30:25 - INFO - ✅ Дані для JOE успішно збережено в базу.
2025-01-20 20:30:26 - INFO - ✅ Дані для GMT успішно збережено в базу.
2025-01-20 20:30:26 - INFO - ✅ Дані для IOTA успішно збережено в базу.
2025-01-20 20:30:26 - INFO - ✅ Дані для LQTY успішно збережено в базу.
2025-01-20 20:30:26 - INFO - ✅ Дані для INJ успішно збережено в базу.
2025-01-20 20:30:26 - INFO - ✅ Дані для CHR успішно збережено в базу.
2025-01-20 20:30:26 - INFO - ✅ Дані для ONT успішно збережено в базу.
2025-01-20 20:30:27 - INFO - ✅ Дані для KAVA успішно збережено в базу.
2025-01-20 20:30:27 - INFO - ✅ Дані для ICP успішно збережено в базу.
2025-01-20 20:30:27 - INFO - ✅ Дані для YFI успішно збережено в базу.
2025-01-20 20:30:27 - INFO - ✅ Дані для TRX успішно збережено в базу.
2025-01-20 20:30:27 - INFO - ✅ Дані для BTC успішно збережено в базу.
2025-01-20 20:30:27 - INFO - ✅ Дані для HFT успішно збережено в базу.
2025-01-20 20:30:28 - INFO - ✅ Дані для ATOM успішно збережено в базу.
2025-01-20 20:30:28 - INFO - ✅ Дані для MDT успішно збережено в базу.
2025-01-20 20:30:28 - INFO - ✅ Дані для METIS успішно збережено в базу.
2025-01-20 20:30:28 - INFO - ✅ Дані для SPELL успішно збережено в базу.
2025-01-20 20:30:28 - INFO - ✅ Дані для JTO успішно збережено в базу.
2025-01-20 20:30:29 - INFO - ✅ Дані для ATA успішно збережено в базу.
2025-01-20 20:30:29 - INFO - ✅ Дані для ARB успішно збережено в базу.
2025-01-20 20:30:29 - INFO - ✅ Дані для CRV успішно збережено в базу.
2025-01-20 20:30:29 - INFO - ✅ Дані для PHB успішно збережено в базу.
2025-01-20 20:30:29 - INFO - ✅ Дані для ENS успішно збережено в базу.
2025-01-20 20:30:29 - INFO - ✅ Дані для ALGO успішно збережено в базу.
2025-01-20 20:30:30 - INFO - ✅ Дані для COMP успішно збережено в базу.
2025-01-20 20:30:30 - INFO - ✅ Дані для FLM успішно збережено в базу.
2025-01-20 20:30:30 - INFO - ✅ Дані для ICX успішно збережено в базу.
2025-01-20 20:30:30 - INFO - ✅ Дані для HOT успішно збережено в базу.
2025-01-20 20:30:30 - INFO - ✅ Дані для SKL успішно збережено в базу.
2025-01-20 20:30:30 - INFO - ✅ Дані для GTC успішно збережено в базу.
2025-01-20 20:30:31 - INFO - ✅ Дані для MANTA успішно збережено в базу.
2025-01-20 20:30:31 - INFO - ✅ Дані для NEO успішно збережено в базу.
2025-01-20 20:30:31 - INFO - ✅ Дані для WAXP успішно збережено в базу.
2025-01-20 20:30:31 - INFO - ✅ Дані для FLOW успішно збережено в базу.
2025-01-20 20:30:31 - INFO - ✅ Дані для ADA успішно збережено в базу.
2025-01-20 20:30:31 - INFO - ✅ Дані для 1INCH успішно збережено в базу.
2025-01-20 20:30:32 - INFO - ✅ Дані для AXL успішно збережено в базу.
2025-01-20 20:30:32 - INFO - ✅ Дані для ALPHA успішно збережено в базу.
2025-01-20 20:30:32 - INFO - ✅ Дані для ZRX успішно збережено в базу.
2025-01-20 20:30:32 - INFO - ✅ Дані для AXS успішно збережено в базу.
2025-01-20 20:30:32 - INFO - ✅ Дані для ENJ успішно збережено в базу.
2025-01-20 20:30:33 - INFO - ✅ Дані для BAND успішно збережено в базу.
2025-01-20 20:30:33 - INFO - ✅ Дані для AVAX успішно збережено в базу.
2025-01-20 20:30:33 - INFO - ✅ Дані для IDEX успішно збережено в базу.
2025-01-20 20:30:33 - INFO - ✅ Дані для STEEM успішно збережено в базу.
2025-01-20 20:30:33 - INFO - ✅ Дані для OP успішно збережено в базу.
2025-01-20 20:30:33 - INFO - ✅ Дані для BONK успішно збережено в базу.
2025-01-20 20:30:33 - INFO - ✅ Дані для ALICE успішно збережено в базу.
2025-01-20 20:30:34 - INFO - ✅ Дані для GLMR успішно збережено в базу.
2025-01-20 20:30:34 - INFO - ✅ Дані для YGG успішно збережено в базу.
2025-01-20 20:30:34 - INFO - ✅ Дані для LUNC успішно збережено в базу.
2025-01-20 20:30:34 - INFO - ✅ Дані для GRT успішно збережено в базу.
2025-01-20 20:30:34 - INFO - ✅ Дані для LIT успішно збережено в базу.
2025-01-20 20:30:34 - INFO - ✅ Дані для ZEC успішно збережено в базу.
2025-01-20 20:30:34 - INFO - ✅ Дані для CTK успішно збережено в базу.
2025-01-20 20:30:35 - INFO - ✅ Дані для STRK успішно збережено в базу.
2025-01-20 20:30:35 - INFO - ✅ Дані для DYDX успішно збережено в базу.
2025-01-20 20:30:35 - INFO - ✅ Дані для EOS успішно збережено в базу.
2025-01-20 20:30:35 - INFO - ✅ Дані для CAKE успішно збережено в базу.
2025-01-20 20:30:35 - INFO - ✅ Дані для ZEN успішно збережено в базу.
2025-01-20 20:30:35 - INFO - ✅ Дані для DUSK успішно збережено в базу.
2025-01-20 20:30:36 - INFO - ✅ Дані для STORJ успішно збережено в базу.
2025-01-20 20:30:36 - INFO - ✅ Дані для ZIL успішно збережено в базу.
2025-01-20 20:30:36 - INFO - ✅ Дані для SOL успішно збережено в базу.
2025-01-20 20:30:36 - INFO - ✅ Дані для HBAR успішно збережено в базу.
2025-01-20 20:30:36 - INFO - ✅ Дані для HOOK успішно збережено в базу.
2025-01-20 20:30:36 - INFO - ✅ Дані для DASH успішно збережено в базу.
2025-01-20 20:30:37 - INFO - ✅ Дані для BAT успішно збережено в базу.
2025-01-20 20:30:37 - INFO - ✅ Дані для AST успішно збережено в базу.
2025-01-20 20:30:37 - INFO - ✅ Дані для DOT успішно збережено в базу.
2025-01-20 20:30:37 - INFO - ✅ Дані для FTT успішно збережено в базу.
2025-01-20 20:30:37 - INFO - ✅ Дані для RLC успішно збережено в базу.
